Target_Name				CSC_RA		SDSS_RA		CSC_DEC		SDSS_DEC
      2CXO J104820.8+123839	  162.086693	  162.070360	   12.644318	   12.629270
      2CXO J104822.0+124051	  162.091852	  162.070360	   12.681058	   12.629270
      2CXO J104822.7+124002	  162.094806	  162.070360	   12.667333	   12.629270
      2CXO J104822.8+123309	  162.095140	  162.116290	   12.552496	   12.533190
      2CXO J104823.1+123503	  162.096344	  162.070360	   12.584286	   12.629270
      2CXO J104823.3+123423	  162.097288	  162.116290	   12.573206	   12.533190
      2CXO J104823.4+123058	  162.097716	  162.116290	   12.516313	   12.533190
      2CXO J104824.1+123901	  162.100532	  162.070360	   12.650259	   12.629270
      2CXO J104824.8+124304	  162.103438	  162.070360	   12.717754	   12.629270
      2CXO J104825.2+123457	  162.105333	  162.116290	   12.582604	   12.533190
      2CXO J104825.4+123809	  162.105886	  162.070360	   12.635944	   12.629270
      2CXO J104825.6+123433	  162.106666	  162.116290	   12.575989	   12.533190
      2CXO J104825.7+124108	  162.107189	  162.070360	   12.685713	   12.629270
      2CXO J104825.8+123152	  162.107769	  162.116290	   12.531208	   12.533190
      2CXO J104826.0+123144	  162.108648	  162.116290	   12.528900	   12.533190
      2CXO J104826.0+123212	  162.108445	  162.116290	   12.536745	   12.533190
      2CXO J104826.0+123422	  162.108520	  162.116290	   12.573001	   12.533190
      2CXO J104827.0+123138	  162.112783	  162.116290	   12.527454	   12.533190
      2CXO J104827.1+123842	  162.113198	  162.070360	   12.645076	   12.629270
      2CXO J104827.1+123859	  162.113015	  162.070360	   12.649699	   12.629270
      2CXO J104827.2+123826	  162.113512	  162.070360	   12.640637	   12.629270
      2CXO J104827.3+123220	  162.113701	  162.116290	   12.538975	   12.533190
      2CXO J104827.5+123813	  162.114725	  162.070360	   12.637059	   12.629270
      2CXO J104827.9+123159	  162.116379	  162.116290	   12.533209	   12.533190
      2CXO J104828.4+123137	  162.118444	  162.116290	   12.527212	   12.533190
      2CXO J104828.7+123212	  162.119649	  162.116290	   12.536947	   12.533190
      2CXO J104828.9+123611	  162.120700	  162.070360	   12.603275	   12.629270
      2CXO J104829.9+123426	  162.124807	  162.116290	   12.574133	   12.533190
      2CXO J104830.0+123755	  162.124995	  162.070360	   12.631915	   12.629270
      2CXO J104830.2+123157	  162.126098	  162.116290	   12.532614	   12.533190
      2CXO J104830.5+123921	  162.127430	  162.070360	   12.655992	   12.629270
      2CXO J104831.4+123148	  162.130791	  162.116290	   12.530208	   12.533190
      2CXO J104832.8+124012	  162.136829	  162.070360	   12.670047	   12.629270
      2CXO J104833.0+123747	  162.137617	  162.070360	   12.629845	   12.629270
      2CXO J104833.1+123945	  162.138063	  162.070360	   12.662561	   12.629270
      2CXO J104833.2+123624	  162.138586	  162.070360	   12.606931	   12.629270
      2CXO J104834.5+123922	  162.144071	  162.070360	   12.656164	   12.629270
      2CXO J104835.6+123906	  162.148687	  162.070360	   12.651650	   12.629270
      2CXO J104836.9+124434	  162.153997	  162.070360	   12.742891	   12.629270
      2CXO J104837.1+124221	  162.154808	  162.070360	   12.705900	   12.629270
      2CXO J104837.9+124039	  162.158141	  162.070360	   12.677499	   12.629270
      2CXO J104838.4+123655	  162.160280	  162.070360	   12.615422	   12.629270
      2CXO J104838.7+123355	  162.161268	  162.116290	   12.565362	   12.533190
      2CXO J104838.7+124332	  162.161569	  162.070360	   12.725773	   12.629270
      2CXO J104839.2+124022	  162.163482	  162.070360	   12.672817	   12.629270
      2CXO J104840.2+124453	  162.167799	  162.070360	   12.748167	   12.629270
      2CXO J104841.2+124410	  162.171712	  162.070360	   12.736085	   12.629270
      2CXO J104843.9+123644	  162.182989	  162.116290	   12.612496	   12.533190
      2CXO J104845.5+123334	  162.189872	  162.116290	   12.559475	   12.533190
      2CXO J104846.0+124355	  162.191715	  162.070360	   12.732058	   12.629270
      2CXO J104846.1+122921	  162.192296	  162.116290	   12.489367	   12.533190
      2CXO J104849.2+123058	  162.205371	  162.116290	   12.516289	   12.533190
      2CXO J104849.5+123413	  162.206498	  162.116290	   12.570338	   12.533190
      2CXO J104850.2+124032	  162.209355	  162.070360	   12.675828	   12.629270
      2CXO J104850.4+123321	  162.210043	  162.116290	   12.556002	   12.533190
      2CXO J104851.9+122906	  162.216495	  162.116290	   12.484976	   12.533190
      2CXO J104852.6+123020	  162.219464	  162.116290	   12.505759	   12.533190
      2CXO J104853.3+123516	  162.222191	  162.116290	   12.587989	   12.533190
      2CXO J104853.4+123727	  162.222644	  162.116290	   12.624202	   12.533190
      2CXO J104857.6+123828	  162.240232	  162.116290	   12.641165	   12.533190
      2CXO J143825.8+043255	  219.607890	  219.593990	    4.548727	    4.613280
      2CXO J143837.6+043145	  219.656792	  219.593990	    4.529178	    4.613280
